ADDRESS_DETAIL_PID,DATE_CREATED,ADDRESS_LABEL,ADDRESS_SITE_NAME,BUILDING_NAME,FLAT_TYPE,FLAT_NUMBER,LEVEL_TYPE,LEVEL_NUMBER,NUMBER_FIRST,NUMBER_LAST,LOT_NUMBER,STREET_NAME,STREET_TYPE,STREET_SUFFIX,LOCALITY_NAME,STATE,POSTCODE,LEGAL_PARCEL_ID,MB_CODE,ALIAS_PRINCIPAL,PRINCIPAL_PID,PRIMARY_SECONDARY,PRIMARY_PID,GEOCODE_TYPE,LONGITUDE,LATITUDE
GAOT_720637869,14-02-2021,"LOT 53 BUN PINE ALLY, NORFOLK ISLAND OT 2899",,,,,,,,,53,BUN PINE,ALLEY,,NORFOLK ISLAND,OT,2899,53/37N9/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95306576,-29.03468493
GAOT_720637873,14-02-2021,"LOT 134 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,,,134,FERNY,LANE,,NORFOLK ISLAND,OT,2899,134/35F9/27,90000705300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94403867,-29.03162106
GAOT_720637877,14-02-2021,"LOT 50 COLLINS HEAD RD, NORFOLK ISLAND OT 2899",,,,,,,,,50,COLLINS HEAD,ROAD,,NORFOLK ISLAND,OT,2899,50/54G/6,90000704300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96893839,-29.04291905
GAOT_720637884,14-02-2021,"LOT 10 BUFFETTS RD, NORFOLK ISLAND OT 2899",,,,,,,,,10,BUFFETTS,ROAD,,NORFOLK ISLAND,OT,2899,10/4C1/1,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.99242321,-29.0298234
GAOT_720637889,14-02-2021,"LOT 27 MISSION RD, NORFOLK ISLAND OT 2899",,,,,,,,,27,MISSION,ROAD,,NORFOLK ISLAND,OT,2899,27/152D4/32,90000702200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.93703663,-29.02516702
GAOT_720637890,14-02-2021,"LOT 48 LONGRIDGE RD, NORFOLK ISLAND OT 2899",,,,,,,,,48,LONGRIDGE,ROAD,,NORFOLK ISLAND,OT,2899,48/77R4/18,90000708100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94443843,-29.05038593
GAOT_720637893,14-02-2021,"LOT 77 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,,,77,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,77/9H3/1,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.98541238,-29.03081672
GAOT_720637908,14-02-2021,"LOT 14 HOLMAN CHRISTIAN LANE, NORFOLK ISLAND OT 2899",,,,,,,,,14,HOLMAN CHRISTIAN,LANE,,NORFOLK ISLAND,OT,2899,14/14A/9,90000706200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97230787,-29.02793638
GAOT_720637918,14-02-2021,"LOT 63 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,,,63,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,63/10F/1,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.99053981,-29.03551699
GAOT_720637925,14-02-2021,"LOT 59 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,,,59,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,59/35B3/27,90000705300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94414522,-29.02902278
GAOT_720637947,14-02-2021,"LOT 3 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,,,3,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,3/21J6/24,90000706100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95450737,-29.02567653
GAOT_720637955,14-02-2021,"LOT 36 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,,,36,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,36/8A4/1,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.98587928,-29.02998443
GAOT_720637956,14-02-2021,"LOT 40 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,,,40,FERNY,LANE,,NORFOLK ISLAND,OT,2899,40/71B11/21,90000702000,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94617597,-29.04177599
GAOT_720637976,14-02-2021,"LOT 91 MIDDLEGATE RD, NORFOLK ISLAND OT 2899",,,,,,,,,91,MIDDLEGATE,ROAD,,NORFOLK ISLAND,OT,2899,91/62B4/17,90000703300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95678399,-29.04418795
GAOT_720637979,14-02-2021,"71 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,71,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,87/2A1/8,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98509799,-29.02654211
GAOT_720637985,14-02-2021,"LOT 37 CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,,,37,CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,37/29J5/12,90000703200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96724344,-29.03325589
GAOT_720637988,14-02-2021,"LOT 6 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,,,6,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,6/23R/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94513617,-29.0290912
GAOT_720637994,14-02-2021,"LOT 28 CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,,,28,CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,28/RES/10,90000706100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96883576,-29.02116965
GAOT_720638012,14-02-2021,"LOT 64 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,,,64,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,64/33A39/2,90000705100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.98576459,-29.0424465
GAOT_720638020,14-02-2021,"LOT 78 TEVARUA LANE, NORFOLK ISLAND OT 2899",,,,,,,,,78,TEVARUA,LANE,,NORFOLK ISLAND,OT,2899,78/27B6/13,90000704200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9619831,-29.03011404
GAOT_720638027,14-02-2021,"LOT 72 HARPERS RD, NORFOLK ISLAND OT 2899",,,,,,,,,72,HARPERS,ROAD,,NORFOLK ISLAND,OT,2899,72/22A6/11,90000707300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9621618,-29.02849165
GAOT_720638031,14-02-2021,"25 COLLINS HEAD RD, NORFOLK ISLAND OT 2899",,,,,,,25,,,COLLINS HEAD,ROAD,,NORFOLK ISLAND,OT,2899,32/44E 6/7,90000707200,PRINCIPAL,,,,PROPERTY CENTROID,167.97138043,-29.04280189
GAOT_720638044,14-02-2021,"LOT 55 COLLINS HEAD RD, NORFOLK ISLAND OT 2899",,,,,,,,,55,COLLINS HEAD,ROAD,,NORFOLK ISLAND,OT,2899,55/54C13/6,90000704300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96697234,-29.04202501
GAOT_720638056,14-02-2021,"LOT 79 QUEEN ELIZABETH AV, NORFOLK ISLAND OT 2899",,,,,,,,,79,QUEEN ELIZABETH,AVENUE,,NORFOLK ISLAND,OT,2899,79/39A15/14,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9577853,-29.04021331
GAOT_720638062,14-02-2021,"LOT 13 HOLMAN CHRISTIAN LANE, NORFOLK ISLAND OT 2899",,,,,,,,,13,HOLMAN CHRISTIAN,LANE,,NORFOLK ISLAND,OT,2899,13/14D/9,90000706200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97222659,-29.02974744
GAOT_720638074,14-02-2021,"LOT 3 QUALITY ROW, NORFOLK ISLAND OT 2899",,,,,,,,,3,QUALITY,ROW,,NORFOLK ISLAND,OT,2899,3/PART POR 67/15,90000700200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9618585,-29.05584151
GAOT_720638077,14-02-2021,"LOT 106 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,,,106,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,106/37Z12/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95093914,-29.03670291
GAOT_720638078,14-02-2021,"LOT 38 ESTATE A EVANS, NORFOLK ISLAND OT 2899",,,,,,,,,38,ESTATE A EVANS,,,NORFOLK ISLAND,OT,2899,38/29J6/12,90000703200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96576421,-29.03284648
GAOT_720638084,14-02-2021,"LOT 134 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,,,134,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,134/19M9/2,90000705100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.98821184,-29.03958852
GAOT_720638085,14-02-2021,"LOT 188 MARTINS RD, NORFOLK ISLAND OT 2899",,,,,,,,,188,MARTINS,ROAD,,NORFOLK ISLAND,OT,2899,188/34E 1/2,90000702300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.99110346,-29.04652101
GAOT_720638090,14-02-2021,"LOT 16 MILL ROAD (EXCL. FROM RESERVE), NORFOLK ISLAND OT 2899",,,,,,,,,16,MILL ROAD (EXCL. FROM RESERVE),,,NORFOLK ISLAND,OT,2899,16/14G/9,90000706200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.973054,-29.0305109
GAOT_720638093,14-02-2021,"LOT 129 CATS LANE, NORFOLK ISLAND OT 2899",,,,,,,,,129,CATS,LANE,,NORFOLK ISLAND,OT,2899,129/42B59/16,90000703200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96608621,-29.0409007
GAOT_720638095,14-02-2021,"11 MITCHELLS LANE, NORFOLK ISLAND OT 2899",,,,,,,11,,,MITCHELLS,LANE,,NORFOLK ISLAND,OT,2899,20/36S7/22,90000702000,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94766407,-29.03251326
GAOT_720638098,14-02-2021,"LOT 84 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,,,84,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,84/11H2/1,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.99385087,-29.03704184
GAOT_720638100,14-02-2021,"LOT 105 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,,,105,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,105/37Z9/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95167075,-29.03504264
GAOT_720638116,14-02-2021,"LOT 14 CALEBS LANE, NORFOLK ISLAND OT 2899",,,,,,,,,14,CALEBS,LANE,,NORFOLK ISLAND,OT,2899,14/74C4/30,90000703100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.93255202,-29.04292303
GAOT_720638120,14-02-2021,"LOT 63 NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,,,63,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,63/28D1/12,90000703200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.9665318,-29.02923962
GAOT_720638122,14-02-2021,"LOT 5 POTTS FARM RD, NORFOLK ISLAND OT 2899",,,,,,,,,5,POTTS FARM,ROAD,,NORFOLK ISLAND,OT,2899,5/45D/8,90000700300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97864837,-29.04059923
GAOT_720638141,14-02-2021,"LOT 23 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,,,23,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,23/23Q2/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94689961,-29.02875189
GAOT_720638143,14-02-2021,"LOT 57 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,,,57,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,57/39I2/14,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95686767,-29.03692701
GAOT_720638160,14-02-2021,"LOT 74 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,,,74,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,74/38B5/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95477838,-29.03676522
GAOT_720638162,14-02-2021,"LOT 30 CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,,,30,CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,30/162/10,90000706100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97143192,-29.02202893
GAOT_720638167,19-09-2024,"WRECK BAY VILLAGE 13 NGADJUNG CL, JERVIS BAY OT 2540",WRECK BAY VILLAGE,,,,,,13,,,NGADJUNG,CLOSE,,JERVIS BAY,OT,2540,JERV/110,90000020000,PRINCIPAL,,,,BUILDING CENTROID,150.69070292,-35.16411849
GAOT_720638170,14-02-2021,"LOT 86 MIDDLEGATE RD, NORFOLK ISLAND OT 2899",,,,,,,,,86,MIDDLEGATE,ROAD,,NORFOLK ISLAND,OT,2899,86/62R1/17,90000703300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95572112,-29.04543237
GAOT_720638171,14-02-2021,"LOT 28 ROOTY HILL RD, NORFOLK ISLAND OT 2899",,,,,,,,,28,ROOTY HILL,ROAD,,NORFOLK ISLAND,OT,2899,28/56B(REM)/5,90000700200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97162335,-29.04816976
GAOT_720638173,14-02-2021,"LOT 12 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,,,12,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,12/93W2/19,90000703100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.93027949,-29.05191045
GAOT_720638185,14-02-2021,"LOT 52 HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,,,52,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,52/41A29/16,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96314324,-29.03724314
GAOT_720638199,14-02-2021,"LOT 108 COLLINS HEAD RD, NORFOLK ISLAND OT 2899",,,,,,,,,108,COLLINS HEAD,ROAD,,NORFOLK ISLAND,OT,2899,108/49E 2/3,90000701300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97669081,-29.04975084
GAOT_720638213,14-02-2021,"125B TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,125B,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,82/39R33/14,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.95704412,-29.03804961
GAOT_720638221,14-02-2021,"LOT 54 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,,,54,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,54/37N5/22,90000706300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.953215,-29.03462648
GAOT_720638238,14-02-2021,"LOT 47 J.E. RD, NORFOLK ISLAND OT 2899",,,,,,,,,47,J.E.,ROAD,,NORFOLK ISLAND,OT,2899,47/136B1/24,90000706100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95393343,-29.02214957
GAOT_720638249,14-02-2021,"LOT 11 CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,,,11,CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,11/44D/7,90000705200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96782756,-29.04107114
GAOT_720638250,14-02-2021,"LOT 24 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,,,24,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,24/157H1/25,90000706100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94868315,-29.02294115
GAOT_720638252,14-02-2021,"LOT 86 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,,,86,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,86/166B/8,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.98203011,-29.02802229
GAOT_720638254,14-02-2021,"LOT 30 RED RD, NORFOLK ISLAND OT 2899",,,,,,,,,30,RED,ROAD,,NORFOLK ISLAND,OT,2899,30/135D2/24,90000706100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95735723,-29.01942059
GAOT_720638269,12-05-2022,"17 ROCKY POINT RD, NORFOLK ISLAND OT 2899",,,,,,,17,,,ROCKY POINT,ROAD,,NORFOLK ISLAND,OT,2899,89/89L8/18,90000708100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.93926622,-29.05161899
GAOT_720638316,14-02-2021,"LOT 20 MISSION RD, NORFOLK ISLAND OT 2899",,,,,,,,,20,MISSION,ROAD,,NORFOLK ISLAND,OT,2899,20/NIBG/32,90000702200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94027218,-29.0261492
GAOT_720638336,14-02-2021,"34 HARPERS RD, NORFOLK ISLAND OT 2899",,,,,,,34,,,HARPERS,ROAD,,NORFOLK ISLAND,OT,2899,32/12K(REM)/11,90000706200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96380331,-29.02674112
GAOT_720638345,14-02-2021,"LOT 35 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,,,35,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,35/24B1/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94690059,-29.03105635
GAOT_720638349,19-09-2024,"WRECK BAY VILLAGE 9 NGADJUNG CL, JERVIS BAY OT 2540",WRECK BAY VILLAGE,,,,,,9,,,NGADJUNG,CLOSE,,JERVIS BAY,OT,2540,JERV/110,90000020000,PRINCIPAL,,,,BUILDING CENTROID,150.69113812,-35.16449239
GAOT_720638350,14-02-2021,"LOT 41 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,,,41,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,41/16E/8,90000708200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97972474,-29.03357038
GAOT_720638353,14-02-2021,"LOT 33 QUEEN ELIZABETH AV, NORFOLK ISLAND OT 2899",,,,,,,,,33,QUEEN ELIZABETH,AVENUE,,NORFOLK ISLAND,OT,2899,33/40B33/15,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96322473,-29.04007983
GAOT_720638354,14-02-2021,"LOT 73 JOHN ADAMS RD, NORFOLK ISLAND OT 2899",,,,,,,,,73,JOHN ADAMS,ROAD,,NORFOLK ISLAND,OT,2899,73/31B/9,90000707200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97636904,-29.0365491
GAOT_720638374,14-02-2021,"LOT 24 BURGLARS LANE, NORFOLK ISLAND OT 2899",,,,,,,,,24,BURGLARS,LANE,,NORFOLK ISLAND,OT,2899,24/23J/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94809048,-29.02680636
GAOT_720638377,14-02-2021,"LOT 60 GRASSY RD, NORFOLK ISLAND OT 2899",,,,,,,,,60,GRASSY,ROAD,,NORFOLK ISLAND,OT,2899,60/24B2/26,90000707100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94899837,-29.02929745
GAOT_720638382,14-02-2021,"LOT 144 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,,,144,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,144/47H2/2,90000702300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.983329,-29.04271493
GAOT_720638384,14-02-2021,"LOT 94 DOUGLAS RD, NORFOLK ISLAND OT 2899",,,,,,,,,94,DOUGLAS,ROAD,,NORFOLK ISLAND,OT,2899,94/153C/27,90000702200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.93936539,-29.03139368
GAOT_720638387,14-02-2021,"LOT 60 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,,,60,FERNY,LANE,,NORFOLK ISLAND,OT,2899,60/59B/21,90000702000,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94633857,-29.03726529
GAOT_720638390,14-02-2021,"LOT 75 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,,,75,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,75/33A14/2,90000705100,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.98356071,-29.04132141
GAOT_720638394,14-02-2021,"LOT 76 POTTS FARM RD, NORFOLK ISLAND OT 2899",,,,,,,,,76,POTTS FARM,ROAD,,NORFOLK ISLAND,OT,2899,76/46E 3/7,90000700300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.97534997,-29.04186092
GAOT_720638398,19-09-2024,"24 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,24,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,120/35H1/27,90000705300,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.94440197,-29.03289044
GAOT_720638400,14-02-2021,"LOT 76 MULBERRY LANE, NORFOLK ISLAND OT 2899",,,,,,,,,76,MULBERRY,LANE,,NORFOLK ISLAND,OT,2899,76/39A12/14,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.95769955,-29.03796191
GAOT_720638407,14-02-2021,"LOT 37 SNELLS LANE, NORFOLK ISLAND OT 2899",,,,,,,,,37,SNELLS,LANE,,NORFOLK ISLAND,OT,2899,37/40O11/14,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96037909,-29.03738713
GAOT_720638417,14-02-2021,"LOT 23 QUEEN ELIZABETH AV, NORFOLK ISLAND OT 2899",,,,,,,,,23,QUEEN ELIZABETH,AVENUE,,NORFOLK ISLAND,OT,2899,23/40B23/15,90000701200,PRINCIPAL,,,,FRONTAGE CENTRE SETBACK,167.96231439,-29.03997972
GAOT_721011110,12-05-2022,"6 THE VILLAGE PLACE, NORFOLK ISLAND OT 2899",,,,,,,6,,,THE VILLAGE PLACE,,,NORFOLK ISLAND,OT,2899,74/26G11/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.95543516,-29.03456541
GAOT_721011129,12-05-2022,"12 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,12,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218165/268,90000122000,PRINCIPAL,,,,PROPERTY CENTROID,105.67798086,-10.42510709
GAOT_721144760,12-12-2022,"6 QUALITY ROW, NORFOLK ISLAND OT 2899",,,,,,,6,,,QUALITY,ROW,,NORFOLK ISLAND,OT,2899,,90000700200,PRINCIPAL,,,,STREET LOCALITY,167.96148975,-29.05613137
GAOT_721144763,12-12-2022,"90 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,90,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,,90000708200,PRINCIPAL,,,,STREET LOCALITY,167.98356118,-29.03528163
GAOT_717319671,29-08-2023,"12A ARENGA CL, CHRISTMAS ISLAND OT 6798",,,,,,,12A,,,ARENGA,CLOSE,,CHRISTMAS ISLAND,OT,6798,P194782/532,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68247912,-10.42160276
GAOT_717319672,29-08-2023,"12B ARENGA CL, CHRISTMAS ISLAND OT 6798",,,,,,,12B,,,ARENGA,CLOSE,,CHRISTMAS ISLAND,OT,6798,P194782/532,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68247912,-10.42160276
GAOT_717319674,29-08-2023,"12D ARENGA CL, CHRISTMAS ISLAND OT 6798",,,,,,,12D,,,ARENGA,CLOSE,,CHRISTMAS ISLAND,OT,6798,P194782/532,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68247912,-10.42160276
GAOT_717319687,29-08-2023,"6D ARENGA CL, CHRISTMAS ISLAND OT 6798",,,,,,,6D,,,ARENGA,CLOSE,,CHRISTMAS ISLAND,OT,6798,P194782/529,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68138878,-10.42142774
GAOT_717319734,13-02-2021,"LOT 513 EXILES PL, CHRISTMAS ISLAND OT 6798",,,,,,,,,513,EXILES,PLACE,,CHRISTMAS ISLAND,OT,6798,P220518/513,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.68212607,-10.43393654
GAOT_717319735,13-02-2021,"LOT 514 EXILES PL, CHRISTMAS ISLAND OT 6798",,,,,,,,,514,EXILES,PLACE,,CHRISTMAS ISLAND,OT,6798,P220518/514,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.68219225,-10.43353236
GAOT_717319742,12-05-2020,"UNIT 1 28 GAZE RD, CHRISTMAS ISLAND OT 6798",,,UNIT,1,,,28,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,D091781/1000,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321188,PROPERTY CENTROID,105.6739893,-10.42035242
GAOT_717319745,12-05-2020,"UNIT 2 121 GAZE RD, CHRISTMAS ISLAND OT 6798",,,UNIT,2,,,121,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P191333/330,90000114000,PRINCIPAL,,SECONDARY,GAOT_717321179,PROPERTY CENTROID,105.68289888,-10.41682932
GAOT_717319750,12-05-2020,"UNIT 3 110 GAZE RD, CHRISTMAS ISLAND OT 6798",,,UNIT,3,,,110,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P191380/335,90000114000,PRINCIPAL,,SECONDARY,GAOT_717321173,PROPERTY CENTROID,105.68007166,-10.41721911
GAOT_717319782,11-11-2017,"BLOCK 410 UNIT 12 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,BLOCK 410,UNIT,12,,,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,ALIAS,GAOT_717648364,SECONDARY,GAOT_717321276,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717319788,11-11-2017,"BLOCK 410 UNIT 15 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,BLOCK 410,UNIT,15,,,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,ALIAS,GAOT_717648367,SECONDARY,GAOT_717321276,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717319792,11-11-2017,"BLOCK 410 UNIT 17 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,BLOCK 410,UNIT,17,,,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,ALIAS,GAOT_717648369,SECONDARY,GAOT_717321276,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717319802,10-11-2017,"UNIT 20 17 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,20,,,17,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/285,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321278,PROPERTY CENTROID,105.67070353,-10.42932365
GAOT_717319804,10-11-2017,"UNIT 21 17 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,21,,,17,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/285,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321278,PROPERTY CENTROID,105.67070353,-10.42932365
